id,date,year_week,product_number,prod_category_1,prod_category_2,prod_category_3,prod_category_4,prod_category_5,prod_category_6,prod_category_7,specs,display_size,segment_1,segment_2,segment_3,setmana,sales_units,inventory_units
202207-236880,2022-02-19,202207,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,7,125.0,286.0
202208-236880,2022-02-26,202208,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,8,116.0,203.0
202209-236880,2022-03-05,202209,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,9,64.0,106.0
202210-236880,2022-03-12,202210,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,10,20.0,76.0
202211-236880,2022-03-19,202211,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,11,0.0,93.0
202212-236880,2022-03-26,202212,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,12,9.0,79.0
202213-236880,2022-04-02,202213,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,13,29.0,35.0
202214-236880,2022-04-09,202214,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,14,12.0,16.0
202215-236880,2022-04-16,202215,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,15,22.0,8.0
202216-236880,2022-04-23,202216,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,16,0.0,10.0
202217-236880,2022-04-30,202217,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,17,80.0,20.0
202218-236880,2022-05-07,202218,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,18,0.0,44.0
202219-236880,2022-05-14,202219,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,19,0.0,90.0
202220-236880,2022-05-21,202220,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,20,40.0,110.0
202221-236880,2022-05-28,202221,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,21,29.0,66.0
202222-236880,2022-06-04,202222,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,22,23.0,63.0
202223-236880,2022-06-11,202223,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,23,0.0,97.0
202224-236880,2022-06-18,202224,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,24,87.0,99.0
202225-236880,2022-06-25,202225,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,25,80.0,150.0
202226-236880,2022-07-02,202226,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,26,102.0,199.0
202227-236880,2022-07-09,202227,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,27,93.0,180.0
202228-236880,2022-07-16,202228,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,28,35.0,170.0
202229-236880,2022-07-23,202229,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,29,28.0,182.0
202230-236880,2022-07-30,202230,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,30,97.0,121.0
202231-236880,2022-08-06,202231,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,31,6.0,130.0
202232-236880,2022-08-13,202232,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,32,95.0,63.0
202233-236880,2022-08-20,202233,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,33,32.0,35.0
202234-236880,2022-08-27,202234,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,34,26.0,30.0
202235-236880,2022-09-03,202235,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,35,0.0,44.0
202236-236880,2022-09-10,202236,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,36,11.0,85.0
202237-236880,2022-09-17,202237,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,37,149.0,0.0
202238-236880,2022-09-24,202238,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,38,43.0,27.0
202239-236880,2022-10-01,202239,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,39,0.0,34.0
202240-236880,2022-10-08,202240,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,40,55.0,61.0
202241-236880,2022-10-15,202241,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,41,91.0,30.0
202242-236880,2022-10-22,202242,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,42,0.0,91.0
202243-236880,2022-10-29,202243,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,43,84.0,90.0
202244-236880,2022-11-05,202244,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,44,67.0,143.0
202245-236880,2022-11-12,202245,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,45,20.0,281.0
202246-236880,2022-11-19,202246,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,46,0.0,157.0
202247-236880,2022-11-26,202247,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,47,178.0,127.0
202248-236880,2022-12-03,202248,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,48,34.0,75.0
202249-236880,2022-12-10,202249,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,49,39.0,71.0
202250-236880,2022-12-17,202250,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,50,20.0,47.0
202251-236880,2022-12-24,202251,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,51,0.0,52.0
202252-236880,2022-12-31,202252,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,52,0.0,91.0
202301-236880,2023-01-07,202301,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,1,5.0,362.0
202302-236880,2023-01-14,202302,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,2,66.0,127.0
202303-236880,2023-01-21,202303,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,3,86.0,188.0
202304-236880,2023-01-28,202304,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,4,45.0,187.0
202305-236880,2023-02-04,202305,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,5,60.0,124.0
202306-236880,2023-02-11,202306,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,6,75.0,139.0
202307-236880,2023-02-18,202307,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,7,95.0,115.0
202308-236880,2023-02-25,202308,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,8,4.0,175.0
202309-236880,2023-03-04,202309,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,9,24.0,165.0
202310-236880,2023-03-11,202310,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,10,99.0,168.0
202311-236880,2023-03-18,202311,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,11,125.0,145.0
202312-236880,2023-03-25,202312,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,12,38.0,194.0
202313-236880,2023-04-01,202313,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,13,111.0,210.0
202314-236880,2023-04-08,202314,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,14,115.0,149.0
202315-236880,2023-04-15,202315,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,15,29.0,108.0
202316-236880,2023-04-22,202316,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,16,33.0,133.0
202317-236880,2023-04-29,202317,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,17,119.0,51.0
202318-236880,2023-05-06,202318,236880,0,1,0,0,0,0,0,94,15.6,0,1,0,18,74.0,80.0
202119-237867,2021-05-15,202119,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,19,0.0,34.0
202120-237867,2021-05-22,202120,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,20,29.0,35.0
202121-237867,2021-05-29,202121,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,21,8.0,23.0
202122-237867,2021-06-05,202122,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,22,8.0,14.0
202123-237867,2021-06-12,202123,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,23,17.0,7.0
202124-237867,2021-06-19,202124,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,24,0.0,6.0
202125-237867,2021-06-26,202125,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,25,1.0,9.0
202126-237867,2021-07-03,202126,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,26,3.0,7.0
202127-237867,2021-07-10,202127,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,27,6.0,0.0
202128-237867,2021-07-17,202128,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,28,2.0,0.0
202129-237867,2021-07-24,202129,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,29,3.0,5.0
202130-237867,2021-07-31,202130,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,30,1.0,4.0
202131-237867,2021-08-07,202131,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,31,0.0,4.0
202132-237867,2021-08-14,202132,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,32,0.0,6.0
202133-237867,2021-08-21,202133,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,33,1.0,14.0
202134-237867,2021-08-28,202134,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,34,4.0,32.0
202135-237867,2021-09-04,202135,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,35,0.0,59.0
202136-237867,2021-09-11,202136,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,36,2.0,110.0
202137-237867,2021-09-18,202137,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,37,30.0,218.0
202138-237867,2021-09-25,202138,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,38,46.0,212.0
202139-237867,2021-10-02,202139,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,39,186.0,115.0
202140-237867,2021-10-09,202140,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,40,57.0,0.0
202141-237867,2021-10-16,202141,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,41,23.0,27.0
202142-237867,2021-10-23,202142,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,42,10.0,13.0
202143-237867,2021-10-30,202143,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,43,7.0,7.0
202144-237867,2021-11-06,202144,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,44,13.0,6.0
202146-237867,2021-11-20,202146,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,46,0.0,8.0
202147-237867,2021-11-27,202147,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,47,0.0,3.0
202148-237867,2021-12-04,202148,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,48,4.0,1.0
202149-237867,2021-12-11,202149,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,49,0.0,0.0
202150-237867,2021-12-18,202150,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,50,0.0,1.0
202151-237867,2021-12-25,202151,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,51,1.0,1.0
202152-237867,2022-01-01,202152,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,52,0.0,2.0
202201-237867,2022-01-08,202201,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,1,0.0,4.0
202202-237867,2022-01-15,202202,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,2,2.0,5.0
202203-237867,2022-01-22,202203,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,3,10.0,6.0
202204-237867,2022-01-29,202204,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,4,1.0,4.0
202205-237867,2022-02-05,202205,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,5,2.0,5.0
202206-237867,2022-02-12,202206,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,6,1.0,4.0
202207-237867,2022-02-19,202207,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,7,0.0,7.0
202208-237867,2022-02-26,202208,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,8,2.0,4.0
202209-237867,2022-03-05,202209,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,9,0.0,3.0
202210-237867,2022-03-12,202210,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,10,0.0,5.0
202211-237867,2022-03-19,202211,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,11,5.0,2.0
202212-237867,2022-03-26,202212,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,12,0.0,1.0
202213-237867,2022-04-02,202213,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,13,7.0,1.0
202214-237867,2022-04-09,202214,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,14,4.0,2.0
202215-237867,2022-04-16,202215,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,15,2.0,1.0
202216-237867,2022-04-23,202216,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,16,1.0,2.0
202217-237867,2022-04-30,202217,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,17,0.0,4.0
202219-237867,2022-05-14,202219,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,19,0.0,8.0
202220-237867,2022-05-21,202220,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,20,0.0,17.0
202221-237867,2022-05-28,202221,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,21,4.0,10.0
202223-237867,2022-06-11,202223,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,23,0.0,9.0
202224-237867,2022-06-18,202224,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,24,0.0,42.0
202225-237867,2022-06-25,202225,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,25,23.0,27.0
202226-237867,2022-07-02,202226,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,26,67.0,29.0
202227-237867,2022-07-09,202227,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,27,0.0,42.0
202228-237867,2022-07-16,202228,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,28,54.0,86.0
202229-237867,2022-07-23,202229,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,29,42.0,180.0
202230-237867,2022-07-30,202230,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,30,138.0,144.0
202231-237867,2022-08-06,202231,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,31,17.0,136.0
202232-237867,2022-08-13,202232,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,32,51.0,86.0
202233-237867,2022-08-20,202233,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,33,19.0,70.0
202234-237867,2022-08-27,202234,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,34,0.0,80.0
202235-237867,2022-09-03,202235,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,35,28.0,139.0
202236-237867,2022-09-10,202236,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,36,39.0,102.0
202237-237867,2022-09-17,202237,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,37,11.0,85.0
202238-237867,2022-09-24,202238,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,38,76.0,52.0
202239-237867,2022-10-01,202239,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,39,12.0,36.0
202240-237867,2022-10-08,202240,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,40,7.0,43.0
202241-237867,2022-10-15,202241,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,41,8.0,21.0
202242-237867,2022-10-22,202242,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,42,8.0,55.0
202243-237867,2022-10-29,202243,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,43,2.0,93.0
202244-237867,2022-11-05,202244,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,44,0.0,132.0
202245-237867,2022-11-12,202245,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,45,72.0,68.0
202246-237867,2022-11-19,202246,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,46,58.0,60.0
202247-237867,2022-11-26,202247,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,47,11.0,92.0
202248-237867,2022-12-03,202248,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,48,19.0,79.0
202249-237867,2022-12-10,202249,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,49,81.0,73.0
202250-237867,2022-12-17,202250,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,50,75.0,111.0
202251-237867,2022-12-24,202251,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,51,33.0,72.0
202252-237867,2022-12-31,202252,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,52,0.0,76.0
202301-237867,2023-01-07,202301,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,1,54.0,58.0
202302-237867,2023-01-14,202302,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,2,0.0,76.0
202303-237867,2023-01-21,202303,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,3,31.0,44.0
202304-237867,2023-01-28,202304,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,4,19.0,44.0
202305-237867,2023-02-04,202305,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,5,55.0,63.0
202306-237867,2023-02-11,202306,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,6,0.0,72.0
202307-237867,2023-02-18,202307,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,7,9.0,122.0
202308-237867,2023-02-25,202308,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,8,56.0,66.0
202309-237867,2023-03-04,202309,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,9,79.0,50.0
202310-237867,2023-03-11,202310,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,10,35.0,30.0
202311-237867,2023-03-18,202311,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,11,12.0,31.0
202312-237867,2023-03-25,202312,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,12,34.0,35.0
202313-237867,2023-04-01,202313,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,13,20.0,58.0
202314-237867,2023-04-08,202314,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,14,14.0,38.0
202315-237867,2023-04-15,202315,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,15,2.0,37.0
202316-237867,2023-04-22,202316,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,16,10.0,61.0
202317-237867,2023-04-29,202317,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,17,9.0,121.0
202318-237867,2023-05-06,202318,237867,0,1,0,0,0,0,0,95,15.6,0,1,0,18,64.0,105.0
202119-238854,2021-05-15,202119,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,19,0.0,77.0
202120-238854,2021-05-22,202120,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,20,13.0,128.0
202121-238854,2021-05-29,202121,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,21,28.0,86.0
202122-238854,2021-06-05,202122,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,22,18.0,66.0
202123-238854,2021-06-12,202123,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,23,0.0,84.0
202124-238854,2021-06-19,202124,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,24,0.0,153.0
202125-238854,2021-06-26,202125,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,25,0.0,173.0
202126-238854,2021-07-03,202126,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,26,15.0,158.0
202127-238854,2021-07-10,202127,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,27,27.0,123.0
202128-238854,2021-07-17,202128,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,28,57.0,64.0
202129-238854,2021-07-24,202129,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,29,20.0,39.0
202130-238854,2021-07-31,202130,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,30,3.0,39.0
202131-238854,2021-08-07,202131,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,31,0.0,62.0
202132-238854,2021-08-14,202132,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,32,54.0,47.0
202133-238854,2021-08-21,202133,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,33,39.0,61.0
202134-238854,2021-08-28,202134,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,34,13.0,41.0
202135-238854,2021-09-04,202135,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,35,22.0,46.0
202136-238854,2021-09-11,202136,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,36,25.0,64.0
202137-238854,2021-09-18,202137,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,37,142.0,33.0
202138-238854,2021-09-25,202138,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,38,0.0,23.0
202139-238854,2021-10-02,202139,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,39,62.0,29.0
202140-238854,2021-10-09,202140,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,40,90.0,52.0
202141-238854,2021-10-16,202141,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,41,83.0,48.0
202142-238854,2021-10-23,202142,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,42,81.0,22.0
202143-238854,2021-10-30,202143,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,43,8.0,10.0
202144-238854,2021-11-06,202144,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,44,3.0,5.0
202146-238854,2021-11-20,202146,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,46,18.0,5.0
202147-238854,2021-11-27,202147,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,47,9.0,9.0
202148-238854,2021-12-04,202148,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,48,0.0,20.0
202149-238854,2021-12-11,202149,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,49,0.0,34.0
202150-238854,2021-12-18,202150,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,50,0.0,40.0
202151-238854,2021-12-25,202151,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,51,13.0,69.0
202152-238854,2022-01-01,202152,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,52,8.0,57.0
202201-238854,2022-01-08,202201,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,1,8.0,63.0
202202-238854,2022-01-15,202202,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,2,3.0,64.0
202203-238854,2022-01-22,202203,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,3,8.0,51.0
202204-238854,2022-01-29,202204,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,4,0.0,68.0
202205-238854,2022-02-05,202205,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,5,22.0,36.0
202206-238854,2022-02-12,202206,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,6,10.0,26.0
202207-238854,2022-02-19,202207,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,7,2.0,31.0
202208-238854,2022-02-26,202208,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,8,5.0,57.0
202209-238854,2022-03-05,202209,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,9,7.0,49.0
202210-238854,2022-03-12,202210,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,10,3.0,72.0
202211-238854,2022-03-19,202211,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,11,4.0,65.0
202212-238854,2022-03-26,202212,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,12,4.0,98.0
202213-238854,2022-04-02,202213,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,13,6.0,101.0
202214-238854,2022-04-09,202214,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,14,7.0,90.0
202215-238854,2022-04-16,202215,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,15,0.0,117.0
202216-238854,2022-04-23,202216,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,16,32.0,70.0
202217-238854,2022-04-30,202217,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,17,8.0,66.0
202219-238854,2022-05-14,202219,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,19,21.0,35.0
202220-238854,2022-05-21,202220,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,20,6.0,26.0
202221-238854,2022-05-28,202221,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,21,0.0,33.0
202223-238854,2022-06-11,202223,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,23,12.0,15.0
202224-238854,2022-06-18,202224,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,24,8.0,77.0
202225-238854,2022-06-25,202225,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,25,32.0,46.0
202226-238854,2022-07-02,202226,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,26,5.0,45.0
202227-238854,2022-07-09,202227,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,27,6.0,59.0
202228-238854,2022-07-16,202228,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,28,1.0,79.0
202229-238854,2022-07-23,202229,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,29,0.0,102.0
202230-238854,2022-07-30,202230,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,30,0.0,127.0
202231-238854,2022-08-06,202231,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,31,28.0,101.0
202232-238854,2022-08-13,202232,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,32,62.0,79.0
202233-238854,2022-08-20,202233,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,33,62.0,107.0
202234-238854,2022-08-27,202234,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,34,79.0,98.0
202235-238854,2022-09-03,202235,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,35,107.0,150.0
202236-238854,2022-09-10,202236,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,36,52.0,138.0
202237-238854,2022-09-17,202237,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,37,10.0,135.0
202238-238854,2022-09-24,202238,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,38,18.0,119.0
202239-238854,2022-10-01,202239,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,39,79.0,100.0
202240-238854,2022-10-08,202240,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,40,0.0,139.0
202241-238854,2022-10-15,202241,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,41,0.0,24.0
202242-238854,2022-10-22,202242,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,42,78.0,239.0
202243-238854,2022-10-29,202243,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,43,40.0,227.0
202244-238854,2022-11-05,202244,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,44,77.0,329.0
202245-238854,2022-11-12,202245,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,45,75.0,248.0
202246-238854,2022-11-19,202246,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,46,70.0,115.0
202247-238854,2022-11-26,202247,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,47,107.0,176.0
202248-238854,2022-12-03,202248,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,48,13.0,43.0
202249-238854,2022-12-10,202249,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,49,12.0,149.0
202250-238854,2022-12-17,202250,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,50,0.0,188.0
202251-238854,2022-12-24,202251,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,51,35.0,62.0
202252-238854,2022-12-31,202252,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,52,33.0,150.0
202301-238854,2023-01-07,202301,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,1,107.0,68.0
202302-238854,2023-01-14,202302,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,2,18.0,137.0
202303-238854,2023-01-21,202303,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,3,10.0,40.0
202304-238854,2023-01-28,202304,238854,0,1,0,0,0,0,0,96,15.6,0,1,0,4,2.0,163.0
