,id,date,year_week,product_number,prod_category_1,prod_category_2,prod_category_3,prod_category_4,prod_category_5,prod_category_6,prod_category_7,specs,display_size,segment_1,segment_2,segment_3,setmana,sales_units,inventory_units
5611,202231-196413,2022-08-06,202231,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,31,14.0,20.0
5612,202232-196413,2022-08-13,202232,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,32,65.0,44.0
5613,202233-196413,2022-08-20,202233,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,33,16.0,32.0
5614,202234-196413,2022-08-27,202234,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,34,45.0,35.0
5615,202235-196413,2022-09-03,202235,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,35,18.0,65.0
5616,202236-196413,2022-09-10,202236,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,36,39.0,47.0
5617,202237-196413,2022-09-17,202237,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,37,18.0,60.0
5618,202238-196413,2022-09-24,202238,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,38,18.0,89.0
5619,202239-196413,2022-10-01,202239,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,39,13.0,61.0
5620,202240-196413,2022-10-08,202240,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,40,21.0,160.0
5621,202241-196413,2022-10-15,202241,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,41,9.0,98.0
5622,202242-196413,2022-10-22,202242,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,42,82.0,85.0
5623,202243-196413,2022-10-29,202243,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,43,37.0,71.0
5624,202244-196413,2022-11-05,202244,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,44,39.0,43.0
5625,202245-196413,2022-11-12,202245,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,45,33.0,43.0
5626,202246-196413,2022-11-19,202246,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,46,25.0,29.0
5627,202247-196413,2022-11-26,202247,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,47,15.0,32.0
5628,202248-196413,2022-12-03,202248,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,48,17.0,36.0
5629,202249-196413,2022-12-10,202249,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,49,6.0,40.0
5630,202250-196413,2022-12-17,202250,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,50,6.0,57.0
5631,202251-196413,2022-12-24,202251,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,51,9.0,74.0
5632,202252-196413,2022-12-31,202252,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,52,15.0,116.0
5633,202301-196413,2023-01-07,202301,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,1,12.0,132.0
5634,202302-196413,2023-01-14,202302,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,2,26.0,146.0
5635,202303-196413,2023-01-21,202303,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,3,26.0,126.0
5636,202304-196413,2023-01-28,202304,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,4,63.0,109.0
5637,202305-196413,2023-02-04,202305,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,5,18.0,117.0
5638,202306-196413,2023-02-11,202306,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,6,18.0,136.0
5639,202307-196413,2023-02-18,202307,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,7,41.0,77.0
5640,202308-196413,2023-02-25,202308,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,8,25.0,183.0
5641,202309-196413,2023-03-04,202309,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,9,17.0,84.0
5642,202310-196413,2023-03-11,202310,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,10,52.0,126.0
5643,202311-196413,2023-03-18,202311,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,11,33.0,99.0
5644,202312-196413,2023-03-25,202312,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,12,14.0,145.0
5645,202313-196413,2023-04-01,202313,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,13,47.0,54.0
5646,202314-196413,2023-04-08,202314,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,14,50.0,110.0
5647,202315-196413,2023-04-15,202315,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,15,20.0,41.0
5648,202316-196413,2023-04-22,202316,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,16,50.0,70.0
5649,202317-196413,2023-04-29,202317,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,17,20.0,53.0
5650,202318-196413,2023-05-06,202318,196413,0,0,0,0,1,0,0,76,15.6,0,1,0,18,22.0,72.0
5651,202215-197400,2022-04-16,202215,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,15,20.0,63.0
5652,202218-197400,2022-05-07,202218,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,18,37.0,48.0
5653,202219-197400,2022-05-14,202219,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,19,14.0,112.0
5654,202220-197400,2022-05-21,202220,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,20,25.0,24.0
5655,202221-197400,2022-05-28,202221,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,21,16.0,121.0
5656,202222-197400,2022-06-04,202222,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,22,13.0,17.0
5657,202223-197400,2022-06-11,202223,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,23,50.0,70.0
5658,202225-197400,2022-06-25,202225,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,25,9.0,21.0
5659,202226-197400,2022-07-02,202226,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,26,23.0,60.0
5660,202227-197400,2022-07-09,202227,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,27,1.0,39.0
5661,202228-197400,2022-07-16,202228,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,28,17.0,87.0
5662,202229-197400,2022-07-23,202229,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,29,0.0,69.0
5663,202230-197400,2022-07-30,202230,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,30,30.0,48.0
5664,202231-197400,2022-08-06,202231,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,31,4.0,75.0
5665,202232-197400,2022-08-13,202232,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,32,9.0,37.0
5666,202233-197400,2022-08-20,202233,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,33,2.0,111.0
5667,202234-197400,2022-08-27,202234,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,34,3.0,50.0
5668,202235-197400,2022-09-03,202235,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,35,4.0,135.0
5669,202236-197400,2022-09-10,202236,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,36,0.0,94.0
5670,202237-197400,2022-09-17,202237,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,37,34.0,88.0
5671,202238-197400,2022-09-24,202238,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,38,26.0,56.0
5672,202239-197400,2022-10-01,202239,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,39,2.0,95.0
5673,202240-197400,2022-10-08,202240,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,40,17.0,32.0
5674,202241-197400,2022-10-15,202241,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,41,8.0,157.0
5675,202242-197400,2022-10-22,202242,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,42,3.0,28.0
5676,202243-197400,2022-10-29,202243,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,43,33.0,108.0
5677,202244-197400,2022-11-05,202244,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,44,1.0,43.0
5678,202245-197400,2022-11-12,202245,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,45,5.0,127.0
5679,202246-197400,2022-11-19,202246,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,46,1.0,98.0
5680,202247-197400,2022-11-26,202247,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,47,13.0,111.0
5681,202248-197400,2022-12-03,202248,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,48,8.0,85.0
5682,202249-197400,2022-12-10,202249,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,49,38.0,79.0
5683,202250-197400,2022-12-17,202250,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,50,19.0,59.0
5684,202251-197400,2022-12-24,202251,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,51,42.0,46.0
5685,202252-197400,2022-12-31,202252,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,52,9.0,69.0
5686,202301-197400,2023-01-07,202301,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,1,11.0,40.0
5687,202302-197400,2023-01-14,202302,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,2,15.0,58.0
5688,202303-197400,2023-01-21,202303,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,3,31.0,60.0
5689,202304-197400,2023-01-28,202304,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,4,24.0,31.0
5690,202305-197400,2023-02-04,202305,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,5,35.0,116.0
5691,202306-197400,2023-02-11,202306,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,6,16.0,22.0
5692,202307-197400,2023-02-18,202307,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,7,33.0,129.0
5693,202308-197400,2023-02-25,202308,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,8,22.0,28.0
5694,202309-197400,2023-03-04,202309,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,9,94.0,61.0
5695,202310-197400,2023-03-11,202310,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,10,29.0,52.0
5696,202311-197400,2023-03-18,202311,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,11,51.0,29.0
5697,202312-197400,2023-03-25,202312,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,12,21.0,88.0
5698,202313-197400,2023-04-01,202313,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,13,31.0,16.0
5699,202314-197400,2023-04-08,202314,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,14,22.0,76.0
5700,202315-197400,2023-04-15,202315,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,15,53.0,9.0
5701,202316-197400,2023-04-22,202316,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,16,16.0,109.0
5702,202317-197400,2023-04-29,202317,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,17,36.0,9.0
5703,202318-197400,2023-05-06,202318,197400,0,0,0,0,1,0,0,77,17.3,0,1,0,18,30.0,99.0
5704,202204-201348,2022-01-29,202204,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,4,40.0,3.0
5705,202205-201348,2022-02-05,202205,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,5,63.0,47.0
5706,202206-201348,2022-02-12,202206,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,6,68.0,1.0
5707,202207-201348,2022-02-19,202207,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,7,40.0,23.0
5708,202208-201348,2022-02-26,202208,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,8,74.0,19.0
5709,202209-201348,2022-03-05,202209,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,9,40.0,15.0
5710,202210-201348,2022-03-12,202210,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,10,70.0,0.0
5711,202211-201348,2022-03-19,202211,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,11,25.0,16.0
5712,202212-201348,2022-03-26,202212,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,12,58.0,2.0
5713,202213-201348,2022-04-02,202213,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,13,26.0,28.0
5714,202214-201348,2022-04-09,202214,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,14,84.0,7.0
5715,202215-201348,2022-04-16,202215,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,15,44.0,46.0
5716,202216-201348,2022-04-23,202216,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,16,121.0,17.0
5717,202217-201348,2022-04-30,202217,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,17,58.0,22.0
5718,202218-201348,2022-05-07,202218,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,18,63.0,38.0
5719,202219-201348,2022-05-14,202219,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,19,38.0,60.5
5720,202220-201348,2022-05-21,202220,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,20,62.0,83.0
5721,202221-201348,2022-05-28,202221,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,21,37.0,8.0
5722,202222-201348,2022-06-04,202222,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,22,63.0,40.0
5723,202223-201348,2022-06-11,202223,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,23,23.0,11.0
5724,202224-201348,2022-06-18,202224,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,24,58.0,22.0
5725,202225-201348,2022-06-25,202225,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,25,21.0,22.0
5726,202226-201348,2022-07-02,202226,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,26,52.0,17.0
5727,202227-201348,2022-07-09,202227,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,27,25.0,46.0
5728,202228-201348,2022-07-16,202228,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,28,36.0,23.0
5729,202229-201348,2022-07-23,202229,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,29,27.0,87.0
5730,202230-201348,2022-07-30,202230,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,30,37.0,44.0
5731,202231-201348,2022-08-06,202231,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,31,25.0,83.0
5732,202232-201348,2022-08-13,202232,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,32,71.0,34.0
5733,202233-201348,2022-08-20,202233,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,33,38.0,106.0
5734,202234-201348,2022-08-27,202234,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,34,52.0,42.0
5735,202235-201348,2022-09-03,202235,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,35,51.0,70.0
5736,202236-201348,2022-09-10,202236,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,36,59.0,36.0
5737,202237-201348,2022-09-17,202237,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,37,21.0,73.0
5738,202238-201348,2022-09-24,202238,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,38,83.0,51.0
5739,202239-201348,2022-10-01,202239,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,39,61.0,47.0
5740,202240-201348,2022-10-08,202240,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,40,38.0,58.0
5741,202241-201348,2022-10-15,202241,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,41,121.0,50.0
5742,202242-201348,2022-10-22,202242,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,42,48.0,99.0
5743,202243-201348,2022-10-29,202243,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,43,66.0,83.0
5744,202244-201348,2022-11-05,202244,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,44,63.0,83.0
5745,202245-201348,2022-11-12,202245,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,45,58.0,138.0
5746,202246-201348,2022-11-19,202246,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,46,57.0,101.5
5747,202247-201348,2022-11-26,202247,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,47,93.0,65.0
5748,202248-201348,2022-12-03,202248,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,48,65.0,72.0
5749,202249-201348,2022-12-10,202249,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,49,67.0,31.0
5750,202250-201348,2022-12-17,202250,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,50,60.0,43.0
5751,202251-201348,2022-12-24,202251,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,51,46.5,14.0
5752,202252-201348,2022-12-31,202252,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,52,33.0,40.0
5753,202301-201348,2023-01-07,202301,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,1,51.5,6.0
5754,202302-201348,2023-01-14,202302,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,2,70.0,62.0
5755,202303-201348,2023-01-21,202303,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,3,55.0,4.0
5756,202304-201348,2023-01-28,202304,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,4,42.0,75.0
5757,202305-201348,2023-02-04,202305,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,5,49.0,4.0
5758,202306-201348,2023-02-11,202306,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,6,80.0,103.0
5759,202307-201348,2023-02-18,202307,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,7,52.0,1.0
5760,202308-201348,2023-02-25,202308,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,8,148.0,55.0
5761,202309-201348,2023-03-04,202309,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,9,72.0,0.0
5762,202310-201348,2023-03-11,202310,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,10,74.0,41.0
5763,202311-201348,2023-03-18,202311,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,11,46.0,0.0
5764,202312-201348,2023-03-25,202312,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,12,57.0,53.0
5765,202313-201348,2023-04-01,202313,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,13,47.0,50.0
5766,202314-201348,2023-04-08,202314,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,14,55.0,47.0
5767,202315-201348,2023-04-15,202315,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,15,43.0,6.0
5768,202316-201348,2023-04-22,202316,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,16,59.0,71.0
5769,202317-201348,2023-04-29,202317,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,17,43.0,15.0
5770,202318-201348,2023-05-06,202318,201348,1,0,0,0,0,0,0,78,17.3,1,0,0,18,65.0,106.0
5771,202234-204309,2022-08-27,202234,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,34,48.0,33.0
5772,202236-204309,2022-09-10,202236,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,36,38.0,134.0
5773,202237-204309,2022-09-17,202237,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,37,22.0,31.0
5774,202238-204309,2022-09-24,202238,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,38,35.0,167.0
5775,202239-204309,2022-10-01,202239,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,39,58.0,19.0
5776,202240-204309,2022-10-08,202240,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,40,50.0,18.5
5777,202241-204309,2022-10-15,202241,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,41,37.0,18.0
5778,202242-204309,2022-10-22,202242,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,42,50.0,124.0
5779,202243-204309,2022-10-29,202243,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,43,27.0,31.0
5780,202244-204309,2022-11-05,202244,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,44,60.0,74.0
5781,202245-204309,2022-11-12,202245,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,45,18.0,62.0
5782,202246-204309,2022-11-19,202246,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,46,83.0,68.0
5783,202247-204309,2022-11-26,202247,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,47,22.0,96.0
5784,202248-204309,2022-12-03,202248,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,48,44.0,59.0
5785,202249-204309,2022-12-10,202249,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,49,17.0,128.0
5786,202250-204309,2022-12-17,202250,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,50,20.0,86.0
5787,202251-204309,2022-12-24,202251,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,51,16.0,156.0
5788,202252-204309,2022-12-31,202252,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,52,50.0,47.0
5789,202301-204309,2023-01-07,202301,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,1,17.0,148.0
5790,202302-204309,2023-01-14,202302,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,2,28.0,38.0
5791,202303-204309,2023-01-21,202303,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,3,42.0,106.0
5792,202304-204309,2023-01-28,202304,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,4,13.0,45.0
5793,202305-204309,2023-02-04,202305,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,5,38.0,61.0
5794,202306-204309,2023-02-11,202306,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,6,28.0,81.0
5795,202307-204309,2023-02-18,202307,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,7,12.0,54.0
5796,202308-204309,2023-02-25,202308,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,8,57.0,51.0
5797,202309-204309,2023-03-04,202309,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,9,5.0,79.0
5798,202310-204309,2023-03-11,202310,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,10,22.0,53.0
5799,202311-204309,2023-03-18,202311,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,11,10.0,152.0
5800,202312-204309,2023-03-25,202312,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,12,15.0,87.0
5801,202313-204309,2023-04-01,202313,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,13,8.0,165.0
5802,202314-204309,2023-04-08,202314,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,14,24.0,172.0
5803,202315-204309,2023-04-15,202315,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,15,52.0,104.0
5804,202316-204309,2023-04-22,202316,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,16,14.0,195.0
5805,202317-204309,2023-04-29,202317,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,17,14.0,104.0
5806,202318-204309,2023-05-06,202318,204309,0,0,1,0,0,0,0,79,16.1,0,0,1,18,63.0,117.0
5807,202223-205296,2022-06-11,202223,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,23,45.0,53.0
5808,202224-205296,2022-06-18,202224,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,24,25.0,98.0
5809,202225-205296,2022-06-25,202225,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,25,18.0,36.0
5810,202226-205296,2022-07-02,202226,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,26,12.0,39.0
5811,202231-205296,2022-08-06,202231,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,31,7.0,42.0
5812,202232-205296,2022-08-13,202232,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,32,62.0,57.0
5813,202233-205296,2022-08-20,202233,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,33,6.0,73.0
5814,202234-205296,2022-08-27,202234,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,34,35.0,28.0
5815,202235-205296,2022-09-03,202235,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,35,4.0,140.0
5816,202236-205296,2022-09-10,202236,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,36,17.0,18.0
5817,202237-205296,2022-09-17,202237,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,37,17.0,115.0
5818,202238-205296,2022-09-24,202238,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,38,8.0,20.0
5819,202239-205296,2022-10-01,202239,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,39,36.0,68.0
5820,202240-205296,2022-10-08,202240,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,40,17.0,36.0
5821,202241-205296,2022-10-15,202241,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,41,15.0,53.0
5822,202242-205296,2022-10-22,202242,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,42,13.0,73.0
5823,202243-205296,2022-10-29,202243,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,43,10.0,71.0
5824,202244-205296,2022-11-05,202244,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,44,13.0,88.0
5825,202245-205296,2022-11-12,202245,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,45,4.0,133.0
5826,202246-205296,2022-11-19,202246,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,46,26.0,57.0
5827,202247-205296,2022-11-26,202247,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,47,22.0,103.0
5828,202248-205296,2022-12-03,202248,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,48,24.0,38.0
5829,202249-205296,2022-12-10,202249,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,49,31.0,61.0
5830,202250-205296,2022-12-17,202250,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,50,7.0,41.0
5831,202251-205296,2022-12-24,202251,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,51,4.0,58.0
5832,202252-205296,2022-12-31,202252,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,52,5.0,73.5
5833,202301-205296,2023-01-07,202301,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,1,4.0,89.0
5834,202302-205296,2023-01-14,202302,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,2,17.0,48.0
5835,202303-205296,2023-01-21,202303,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,3,5.0,83.0
5836,202304-205296,2023-01-28,202304,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,4,8.0,54.0
5837,202305-205296,2023-02-04,202305,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,5,1.0,125.0
5838,202306-205296,2023-02-11,202306,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,6,11.0,93.0
5839,202307-205296,2023-02-18,202307,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,7,23.0,71.5
5840,202308-205296,2023-02-25,202308,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,8,34.0,50.0
5841,202309-205296,2023-03-04,202309,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,9,1.0,113.0
5842,202310-205296,2023-03-11,202310,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,10,11.0,38.0
5843,202311-205296,2023-03-18,202311,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,11,1.0,153.0
5844,202312-205296,2023-03-25,202312,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,12,19.0,17.0
5845,202313-205296,2023-04-01,202313,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,13,3.0,172.0
5846,202314-205296,2023-04-08,202314,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,14,13.0,7.0
5847,202315-205296,2023-04-15,202315,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,15,31.0,125.0
5848,202316-205296,2023-04-22,202316,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,16,6.0,117.5
5849,202317-205296,2023-04-29,202317,205296,0,0,0,0,0,0,1,80,16.1,0,0,1,17,11.0,110.0
